Airport_Code,Airport_Name,City_Name,Country_Name,Country_Code,Latitude,Longitude
NDO,La Palma Del Condado,La Palma Del Condado,Spain,ES,37.383333,-6.55
ACE,Lanzarote,Arrecife,Spain,ES,28.945556,-13.605278
LEN,Leon,Leon,Spain,ES,43.424167,-6.353889
ABC,Los Llanos,Albacete,Spain,ES,38.983333,-1.85
MAH,Mahon,Menorca,Spain,ES,39.8625,4.218611
SLM,Matacan,Salamanca,Spain,ES,40.966667,-5.65
MLN,Melilla,Melilla,Spain,ES,35.283333,-2.95
OZU,Montilla,Montilla,Spain,ES,7.566667,-80.6
OZP,Moron,Moron,Spain,ES,13.816667,-88.716667
AGP,Pablo Ruiz Picasso,Malaga,Spain,ES,36.675,-4.499167
PNA,Pamplona,Pamplona,Spain,ES,42.766667,-1.641667
PXS,Puerto De Santa Maria,Puerto De Santa Maria,Spain,ES,42,-8.883333
UER,Puertollano,Puertollano,Spain,ES,38.683333,-4.116667
REU,Reus,Reus,Spain,ES,41.15,1.116667
RRA,Ronda,Ronda,Spain,ES,36.733333,-5.166667
FES,San Fernando,San Fernando,Spain,ES,13.483333,-88.75
MJV,San Javier,Murcia,Spain,ES,37.775,-0.8125
SPO,San Pablo,Sevilla,Spain,ES,37.418056,-5.893056
SVQ,San Pablo,Sevilla,Spain,ES,37.433333,-5.9
SDR,Santander,Santander,Spain,ES,43.433333,-3.816667
SCQ,Santiago De Compostela,Santiago De Compostela,Spain,ES,42.833333,-8.55
PMI,Son Sant Joan Airport,Palma Mallorca,Spain,ES,39.55,2.733333
BIO,Sondica,Bilbao,Spain,ES,43.301111,-2.910556
TFS,Sur Reina Sofia,Tenerife,Spain,ES,28.044444,-16.5725
BJZ,Talaveral La Real,Badajoz,Spain,ES,38.883333,-6.816667
TFN,Tenerife Norte,Tenerife,Spain,ES,28.482778,-16.341667
TOJ,Torrejon Afb,Madrid,Spain,ES,40.496667,-3.445833
UTL,Torremolinos,Torremolinos,Spain,ES,38.916667,-5.7
VLC,Valencia,Manises,Spain,ES,39.489444,-0.481667
VLL,Valladolid,Valladolid,Spain,ES,41.65,-4.716667
VGO,Vigo,Vigo,Spain,ES,42.216667,-8.616667
VIT,Vitoria.,Vitoria.,Spain,ES,42.85,-2.666667
ZAZ,Zaragoza,Zaragoza,Spain,ES,41.666667,-1.019444
ADP,Ampara,Ampara,Sri Lanka,LK,8.3,80.416667
GOY,Amparai,Gal Oya,Sri Lanka,LK,7.333333,81.616667
ACJ,Anuradhapura,Anuradhapura,Sri Lanka,LK,8.35,80.383333
CMB,Bandaranayake,Colombo,Sri Lanka,LK,7.179167,79.883056
BTC,Batticaloa,Batticaloa,Sri Lanka,LK,7.7,81.666667
BJT,Bentota River,Bentota River,Sri Lanka,LK,6.421111,79.998889
NUF,Castlereigh Reservoir,Hatton,Sri Lanka,LK,50.033333,-1.833333
TRR,China Bay,Trincomalee,Sri Lanka,LK,8.566667,81.233333
DBU,Dambulu Oya Tank,Dambula,Sri Lanka,LK,-21.522778,32.896111
HIM,Hingurakgoda,Hingurakgoda,Sri Lanka,LK,8.033333,80.95
JAF,Kankesanturai,Jaffna,Sri Lanka,LK,9.783333,80.066667
KTY,Katukurunda Slaf Base,Katukurunda,Sri Lanka,LK,6,80.3
KEZ,Kelaniya River,Kelaniya,Sri Lanka,LK,6.85,80.55
KCT,Koggala,Koggala,Sri Lanka,LK,5.983333,80.333333
AFK,Kondavattavan Tank,Ampara,Sri Lanka,LK,7.283333,81.666667
KDY,Mahaweli,Mahaweli,Sri Lanka,LK,8.458611,81.231944
DIW,Mawella Lagoon,Dickwella,Sri Lanka,LK,6.966667,81
MNH,Minneriya,Minneriya,Sri Lanka,LK,7.75,83
KDZ,Polgolla Reservoir,Katugastota,Sri Lanka,LK,7.2,80.433333
GIU,Sigiriya Slaf Base,Sigiriya,Sri Lanka,LK,7.95,80.75
KDW,Vic. Resevour Kandy,Kandy,Sri Lanka,LK,7.3,80.716667
WRZ,Wirawila,Wirawila,Sri Lanka,LK,6.254444,81.235278
ASI,Wideawake Field,"Georgetown, Ascension Island",St. Helena,SH,-7.969722,-14.393611
MQC,Miquelon Aprt,Miquelon,St. Pierre and Miquelon,PM,47.133333,-56.383333
FSP,Saint-pierre Pointe-blanche,St Pierre,St. Pierre And Miquelon,PM,46.916667,-56.166667
AAD,Ad-Dabbah,Ad-Dabbah,Sudan,SD,17.592778,33.959167
ATB,Atbara,Atbara,Sudan,SD,17.7,33.983333
KRT,Civil,Khartoum,Sudan,SD,15.589444,32.553056
DOG,Dongola,Dongola,Sudan,SD,19.183333,30.433333
ELF,El Fasher,El Fasher,Sudan,SD,13.616667,25.316667
EBD,El Obeid,El Obeid,Sudan,SD,13.166667,30.25
EDB,Eldebba,Eldebba,Sudan,SD,18.25,31.25
NUD,En Nahud,En Nahud,Sudan,SD,12.7,28.416667
DNX,Galegu,Dinder,Sudan,SD,12,35.5
GSU,Gedaref,Gedaref,Sudan,SD,14.133333,35.316667
EGN,Geneina,Geneina,Sudan,SD,13.483333,22.45
HGI,Higlieg,Higlieg,Sudan,SD,53.966667,113.766667
JUB,Juba,Juba,Sudan,SD,4.871944,31.601111
KSL,Kassala,Kassala,Sudan,SD,15.3875,36.328889
GBU,Khashm El Girba,Khashm El Girba,Sudan,SD,14.926389,35.888889
KST,Kosti,Kosti,Sudan,SD,13.183333,32.733333
MAK,Malakal,Malakal,Sudan,SD,9.55,31.816667
MWE,Merowe,Merowe,Sudan,SD,18.45,31.833333
NHF,New Halfa,New Halfa,Sudan,SD,15.35,35.733333
UYL,Nyala,Nyala,Sudan,SD,12.066667,24.9
PZU,Port Sudan,Port Sudan,Sudan,SD,19.433611,37.234167
RSS,Roseires,Roseires,Sudan,SD,11.783333,34.4
DNI,Wad Medani,Wad Medani,Sudan,SD,14.383333,33.533333
WHF,Wadi Halfa,Wadi Halfa,Sudan,SD,21.367222,34.453056
WUU,Wau,Wau,Sudan,SD,7.733333,27.983333
ABN,Albina,Albina,Suriname,SR,5.483333,-54.05
BTO,Botopasie,Botopasie,Suriname,SR,4.233333,-55.45
AAJ,Cayana Airstrip,Awaradam,Suriname,SR,3.896667,-55.579167
DOE,Djoemoe,Djoemoe,Suriname,SR,4,-55.483333
LDO,Ladouanie,Ladouanie,Suriname,SR,4.383333,-55.416667
MOJ,Moengo,Moengo,Suriname,SR,5.6,-54.4
ICK,Nieuw Nickerie,Nieuw Nickerie,Suriname,SR,5.933333,-56.983333
SMZ,Stoelmans Eiland,Stoelmans Eiland,Suriname,SR,5.075,-55.008333
AGI,Wageningen,Wageningen,Suriname,SR,5.766667,-56.683333
WSO,Washabo,Washabo,Suriname,SR,5.216667,-57.183333
PBM,Zanderij Intl,Paramaribo,Suriname,SR,5.452778,-55.187778
ORG,Zorg En Hoop,Paramaribo,Suriname,SR,5.491667,-55.183333
MTS,Matsapha Intl,Manzini,Swaziland,SZ,-26.523611,31.3125
AGH,Angelholm,Angelholm/Helsingborg,Sweden,SE,56.283333,12.833333
XYQ,Angelholm Railway Svc.,Angelholm/Helsingborg,Sweden,SE,59.683333,15.816667
ARN,Arlanda,Stockholm,Sweden,SE,59.651944,17.918611
AJR,Arvidsjaur,Arvidsjaur,Sweden,SE,65.591389,19.285556
JKG,Axamo,Jonkoping,Sweden,SE,57.7575,14.068611
XYB,Borlange Railway Svc.,Borlange/Falun,Sweden,SE,57.033333,14.85
BMA,Bromma,Stockholm,Sweden,SE,59.352778,17.95
BLE,Dala Airport,Borlange,Sweden,SE,60.366667,15.5
XWQ,Enkoping,Enkoping,Sweden,SE,59.633333,17.066667
EKT,Eskilstuna,Eskilstuna,Sweden,SE,59.383333,16.45
XYM,Falkenberg Rail,Falkenberg,Sweden,SE,49.65,22.75
XYI,Flen,Flen,Sweden,SE,57.5,15.566667
GEV,Gallivare,Gallivare,Sweden,SE,67,20.833333
GSE,Gothenburg City Airport,Gothenburg,Sweden,SE,57.775833,11.966667
XWL,Gothenburg Rail,Gothenburg,Sweden,SE,57.716667,11.966667
SQO,Gunnarn,Storuman,Sweden,SE,65.233333,16.9
HFS,Hagfors,Hagfors,Sweden,SE,60.0175,13.569167
HAD,Halmstad,Halmstad,Sweden,SE,56.690833,12.82
XWP,Hassleholm,Hassleholm,Sweden,SE,56.216667,13.733333
XXU,Hedemora,Hedemora,Sweden,SE,60.283333,15.983333
JHE,Heliport,Angelholm/Helsingborg,Sweden,SE,56.05,12.7
JLD,Heliport,Landskrona,Sweden,SE,56.305556,12.85
XYH,Helsingborg Railway,Angelholm/Helsingborg,Sweden,SE,59.683333,15.816667
HMV,Hemavan,Hemavan,Sweden,SE,65.8,15.083333
XYC,Herrljunga,Herrljunga,Sweden,SE,58.018611,13.101389
LDK,Hovby,Lidkoping,Sweden,SE,58.466667,13.168611
HUV,Hudiksvall,Hudiksvall,Sweden,SE,61.733333,17.116667
HLF,Hultsfred - Vimmerby,Hultsfred,Sweden,SE,57.525833,15.823333
IDB,Idre,Idre,Sweden,SE,61.866667,12.583333
LLA,Kallax,Lulea,Sweden,SE,65.543889,22.121944
RNB,Kallinge,Ronneby,Sweden,SE,56.266667,15.266667
KLR,Kalmar,Kalmar,Sweden,SE,56.685833,16.290556
XYO,Karlshamn,Karlshamn,Sweden,SE,49,8.666667
KSK,Karlskoga,Karlskoga,Sweden,SE,59.333333,14.516667
XWK,Karlskrona Rail Svc.,Ronneby,Sweden,SE,56.266667,15.266667
KSD,Karlstad,Karlstad,Sweden,SE,59.366667,13.466667
XXK,Katrineholm,Katrineholm,Sweden,SE,59.016667,16.216667
KRN,Kiruna,Kiruna,Sweden,SE,67.816667,20.333333
KRF,Kramfors,Kramfors,Sweden,SE,62.883333,17.833333
KID,Kristianstad,Kristianstad,Sweden,SE,55.920556,14.085278
XYN,Kristinehamn Rail,Kristinehamn,Sweden,SE,56,14.15
NRK,Kungsangen,Norrkoping,Sweden,SE,58.616667,16.083333
GOT,Landvetter,Gothenburg,Sweden,SE,57.662778,12.279722
LPI,Linkoping,Linkoping,Sweden,SE,58.4,15.516667
LYC,Lycksele,Lycksele,Sweden,SE,64.6,18.666667
JMM,Malmo Harbour Heliport,Malmo,Sweden,SE,11.383333,8.283333
XFR,Malmo South Railway,Malmo,Sweden,SE,11.383333,8.283333
MXX,Mora,Mora,Sweden,SE,61,14.55
XWZ,Nykoping,Nykoping,Sweden,SE,58.783333,16.9
ORB,Orebro-bofors,Orebro,Sweden,SE,59.25,15.233333
OER,Ornskoldsvik,Ornskoldsvik,Sweden,SE,63.408333,18.991667
OSK,Oskarshamn,Oskarshamn,Sweden,SE,57.351944,16.498333
PJA,Pajala,Pajala,Sweden,SE,63.55,23.7
XZQ,Pass Rail,Rail,Sweden,SE,37.716667,28.966667
XYX,Sala,Sala,Sweden,SE,45.470556,19.705833
GVX,Sandviken,Gavle,Sweden,SE,60.516667,17.016667
NYO,Skavsta,Stockholm,Sweden,SE,58.789167,16.906944
SFT,Skelleftea,Skelleftea,Sweden,SE,64.633333,21.083333
KVB,Skovde,Skovde,Sweden,SE,58.45,13.966667
VXO,Smaland Airport,Växjö,Sweden,SE,56.929167,14.728056
SOO,Soderhamn,Soderhamn,Sweden,SE,61.3,17.05
JSO,Sodertalje Heliport,Sodertalje,Sweden,SE,59.2,17.616667
XEZ,Sodertalje S Railway,Sodertalje,Sweden,SE,59.2,17.616667
XYU,Solvesborg,Solvesborg,Sweden,SE,56.066667,14.616667
MMX,Sturup,Malmo,Sweden,SE,55.55,13.366667
SDL,Sundsvall/harnosand,Sundsvall,Sweden,SE,62.383333,17.3
EVG,Sveg,Sveg,Sweden,SE,62.033333,14.333333
TYF,Torsby Airport,Torsby,Sweden,SE,60.1575,12.991111
THN,Trollhattan,Trollhattan,Sweden,SE,58.316667,12.35
UME,Umea,Umea,Sweden,SE,63.791944,20.282778
VST,Vasteras/Hasslo,Stockholm,Sweden,SE,59.589444,16.633611
VVK,Vastervik,Vastervik,Sweden,SE,57.75,16.633333
VHM,Vilhelmina,Vilhelmina,Sweden,SE,64.616667,16.65
VBY,Visby,Visby,Sweden,SE,57.666667,18.35
OSD,Åre Östersund Airport,Ostersund,Sweden,SE,63.183333,14.5
ACH,Altenrhein,Altenrhein,Switzerland,CH,47.483333,9.55
ACO,Ascona,Ascona,Switzerland,CH,46.159444,8.766667
ZBA,Basel Bad - Railway,Basel/mulhouse,Switzerland,CH,47.416667,7.75
BRN,Belp,Berne,Switzerland,CH,46.913889,7.496944
EML,Emmen,Luzern,Switzerland,CH,47.0925,8.305
BSL,Euroairport Basel Mulhouse Freiburg,Mulhouse/basel,Switzerland,CH,47.6,7.533333
GVA,Geneve-cointrin,Geneva,Switzerland,CH,46.238056,6.108889
LUG,Lugano,Lugano/Agno,Switzerland,CH,46.970278,8.910278
SMV,Samedan,St Moritz,Switzerland,CH,46.534167,9.884167
SIR,Sion,Sion,Switzerland,CH,46.172222,7.214167
ZRH,Zürich-Kloten,Zurich,Switzerland,CH,47.464722,8.549167
DEZ,Al Jafrah,Deirezzor,Syria,SY,35.333333,40.15
SOR,Al Thaurah,Al Thaurah,Syria,SY,34.4,40.166667
DAM,International,Damascus,Syria,SY,33.483333,36.233333
KAC,Kameshli,Kameshli,Syria,SY,37.033333,41.083333
LTK,Latakia,Latakia,Syria,SY,35.416667,35.983333
ALP,Nejrab,Aleppo,Syria,SY,36.183333,37.233333
PMS,Palmyra,Palmyra,Syria,SY,34.566667,38.3
CMJ,Chi Mei,Chi Mei,Taiwan,TW,23.25,119.416667
CYI,Chiayi,Chiayi,Taiwan,TW,23.466667,120.383333
RMQ,Chingchuankang,Taichung,Taiwan,TW,23.488056,121.12
GNI,Green Island,Green Island,Taiwan,TW,23.1,121.466667
HCN,Hengchun,Hengchun,Taiwan,TW,28.258889,113.410556
HSZ,Hsinchu,Hsinchu,Taiwan,TW,24.818056,120.941389
HUN,Hualien,Hualien,Taiwan,TW,24.016667,121.366667
KHH,Kaoshiung International Airport,Kaohsiung,Taiwan,TW,20.577222,120.3425
LHN,Lishan,Lishan,Taiwan,TW,24.25,121.216667
MZG,Makung,Makung,Taiwan,TW,23.533333,119.583333
MFK,Matsu,Matsu,Taiwan,TW,26.219444,120.083333
LZN,Nangan,Nangan,Taiwan,TW,11.8,-16.05
KYD,Orchid Island,Orchid Island,Taiwan,TW,22.083333,121.5
PIF,Pingtung,Pingtung,Taiwan,TW,24.9175,117.690278
KNH,Shang-Yi,Kinmen,Taiwan,TW,24.420556,118.344444
SMT,Sun Moon Lake,Sun Moon Lake,Taiwan,TW,23.883333,120.933333
TXG,Taichung,Taichung,Taiwan,TW,24.186389,120.653889
TNN,Tainan,Tainan,Taiwan,TW,22.950278,120.205833
TSA,Taipei Songshan,Taipei,Taiwan,TW,25.069722,121.5525
TTT,Taitung,Taitung,Taiwan,TW,-9.716667,147.9
TPE,Taiwan Taoyuan International,Taipei,Taiwan,TW,25.077778,121.223889
WOT,Wonan,Wonan,Taiwan,TW,23.416667,119.5
DYU,Dushanbe,Dushanbe,Tajikistan,TJ,38.5,68.5
LBD,Khudzhand,Khudzhand,Tajikistan,TJ,40.216667,69.7
ARK,Arusha,Arusha,Tanzania,TZ,-3.367778,36.633333
BKZ,Bukoba,Bukoba,Tanzania,TZ,-1.3,31.8
DOD,Dodoma,Dodoma,Tanzania,TZ,-6.170556,35.7525
GIT,Geita,Geita,Tanzania,TZ,-2.866667,32.166667
DAR,International,Dar Es Salaam,Tanzania,TZ,-6.875556,39.201944
TKQ,Kigoma,Kigoma,Tanzania,TZ,-4.883333,29.666667
LDI,Kikwetu,Lindi,Tanzania,TZ,-9.833333,39.783333
JRO,Kilimanjaro,Kilimanjaro,Tanzania,TZ,3.75,37.75
KIY,Kilwa,Kilwa,Tanzania,TZ,-8.916667,39.533333
ZNZ,Kisauni,Zanzibar,Tanzania,TZ,-6.216667,39.216667
LKY,Lake Manyara,Lake Manyara,Tanzania,TZ,-3.376389,35.818333
LUY,Lushoto,Lushoto,Tanzania,TZ,-4.783333,38.283333
MFA,Mafia,Mafia,Tanzania,TZ,-7.9,39.666667
XMI,Masasi,Masasi,Tanzania,TZ,-10.733333,38.766667
MBI,Mbeya,Mbeya,Tanzania,TZ,-8.916667,33.466667
MYW,Mtwara,Mtwara,Tanzania,TZ,-10.35,40.183333
MUZ,Musoma,Musoma,Tanzania,TZ,-1.5,33.8
MWN,Mwadui,Mwadui,Tanzania,TZ,-3.5,33.616667
MWZ,Mwanza,Mwanza,Tanzania,TZ,-2.45,32.933333
NCH,Nachingwea,Nachingwea,Tanzania,TZ,-10.366667,38.8
IRI,Nduli,Iringa,Tanzania,TZ,-7.633333,35.766667
JOM,Njombe,Njombe,Tanzania,TZ,-9.35,34.8
SEU,Seronera,Seronera,Tanzania,TZ,-2.416667,34.833333
SHY,Shinyanga,Shinyanga,Tanzania,TZ,-3.666667,33.433333
SGX,Songea,Songea,Tanzania,TZ,-10.683333,35.583333
SUT,Sumbawanga,Sumbawanga,Tanzania,TZ,-7.966667,31.616667
TBO,Tabora,Tabora,Tanzania,TZ,-5.083333,32.833333
TGT,Tanga,Tanga,Tanzania,TZ,-5.092222,39.071111
PMA,Wawi,Pemba,Tanzania,TZ,-5.233333,39.8
GEE,George Town,George Town,Tasmania,AU,-41.079167,146.838889
BFV,Buri Ram,Buri Ram,Thailand,TH,15.227222,103.250556
CNX,Chiang Mai International,Chiang Mai,Thailand,TH,18.768333,98.962778
CEI,Chiang Rai,Chiang Rai,Thailand,TH,19.883333,99.816667
CJM,Chumphon Airport,Chumphon,Thailand,TH,10.5,99.166667
DMK,Don Muang,Bangkok,Thailand,TH,13.9125,100.606667
HDY,Hat Yai,Hat Yai,Thailand,TH,7.016667,100.45
HHQ,Hua Hin Airport,Hua Hin,Thailand,TH,12.630556,99.954444
KDT,Kamphangsaen,Kamphangsaen,Thailand,TH,16.466667,99.5
KKC,Khon Kaen,Khon Kaen,Thailand,TH,16.45,102.833333
USM,Koh Samui,Koh Samui,Thailand,TH,9.55,100.066667
KBV,Krabi,Krabi,Thailand,TH,8.095833,98.988889
LPT,Lampang,Lampang,Thailand,TH,18.3,99.516667
LOE,Loei,Loei,Thailand,TH,17.45,101.733333
KKM,Lop Buri,Lop Buri,Thailand,TH,14.8,100.616667
HGN,Mae Hong Son,Mae Hong Son,Thailand,TH,19.3,97.966667
MAQ,Mae Sot,Mae Sot,Thailand,TH,16.716667,98.566667
UBP,Muang Ubon,Ubon Ratchathni,Thailand,TH,15.251389,104.870278
KOP,Nakhon Phanom,Nakhon Phanom,Thailand,TH,17.4,104.766667
NAK,Nakhon Ratchasima,Nakhon Ratchasima,Thailand,TH,14.966667,102.116667
TKH,Nakhon Sawan,Takhli,Thailand,TH,15.277222,100.295833
NST,Nakhon Si Thammarat,Nakhon Si Thammarat,Thailand,TH,8.433333,99.966667
NNT,Nan,Nan,Thailand,TH,18.8,100.783333
NAW,Narathiwat,Narathiwat,Thailand,TH,6.416667,101.8
PBS,Patong Beach,Patong Beach,Thailand,TH,7.9,98.283333
PAN,Pattani,Pattani,Thailand,TH,6.783333,101.166667
PYX,Pattaya,Pattaya,Thailand,TH,12.95,100.883333
PMM,Phanom Sarakham,Phanom Sarakham,Thailand,TH,13.75,101.4
PHY,Phetchabun,Phetchabun,Thailand,TH,16.416667,101.133333
PHZ,Phi Phi Island,Phi Phi Island,Thailand,TH,8.166667,98.283333
PHS,Phitsanulok,Phitsanulok,Thailand,TH,16.783333,100.266667
PRH,Phrae,Phrae,Thailand,TH,18.116667,100.016667
HKT,Phuket International,Phuket,Thailand,TH,8.113333,98.316944
UNN,Ranong,Ranong,Thailand,TH,9.852778,98.629167
ROI,Roi Et Airport,Roi Et,Thailand,TH,16.066667,103.65
SNO,Sakon Nakhon,Sakon Nakhon,Thailand,TH,17.15,104.133333
SGZ,Songkhla,Songkhla,Thailand,TH,7.333333,100.533333
THS,Sukhothai,Sukhothai,Thailand,TH,17.216667,99.816667
